city_development_index,relevent_experience,education_level,experience,last_new_job,training_hours,gender_Female,gender_Male,gender_Other,enrolled_university_Full time course,enrolled_university_No Enrollment,enrolled_university_Part time course,major_discipline_Arts,major_discipline_Business Degree,major_discipline_Humanities,major_discipline_No Major,major_discipline_Other,major_discipline_STEM,major_discipline_Unknown,company_size_Large,company_size_Medium,company_size_Small,company_size_Unknown,company_type_Early Stage Startup,company_type_Funded Startup,company_type_NGO,company_type_Other,company_type_Public Sector,company_type_Pvt Ltd,company_type_Unknown,training_per_experience,target
0.698,0,3,21,5,3.2188758248682006,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,1.0909090909090908,0.0
0.92,1,3,21,5,3.4339872044851463,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,1.3636363636363635,1.0
0.624,1,3,6,4,4.1588830833596715,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,8.999999999999996,1.0
0.624,1,3,3,3,1.791759469228055,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,1.25,0.0
0.624,0,3,17,0,3.9318256327243257,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,2.7777777777777777,1.0
0.92,0,5,21,1,4.0943445622221,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,2.681818181818181,0.0
0.74,1,3,7,3,3.295836866004329,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,3.25,0.0
0.897,1,4,10,4,5.198497031265826,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,16.36363636363637,0.0
0.682,1,2,7,1,3.367295829986474,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,3.5000000000000004,0.0
0.682,1,3,3,0,2.6390573296152584,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,3.249999999999999,1.0
0.92,1,3,14,5,3.1780538303479458,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1.5333333333333337,0.0
0.949,1,3,8,5,4.356708826689592,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,8.555555555555555,0.0
0.92,1,3,10,1,4.51085950651685,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,8.18181818181818,0.0
0.92,1,3,5,5,3.5553480614894135,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,5.666666666666665,0.0
0.855,1,3,4,3,4.948759890378168,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,28.000000000000007,1.0
0.92,1,4,7,1,3.044522437723423,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,2.5,0.0
0.624,1,3,3,2,4.9344739331306915,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,34.49999999999999,1.0
0.887,1,2,16,0,4.634728988229636,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,6.000000000000001,1.0
0.843,1,4,17,5,4.90527477843843,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,7.444444444444446,0.0
0.624,0,4,0,1,2.772588722239781,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,14.999999999999998,0.0
0.92,0,3,1,1,3.9318256327243257,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,25.0,1.0
0.624,0,1,3,0,4.04305126783455,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,14.000000000000002,1.0
0.624,0,3,0,0,2.6390573296152584,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,12.999999999999996,1.0
0.92,1,3,11,5,3.828641396489095,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,3.75,0.0
0.691,0,2,7,1,4.9344739331306915,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,17.249999999999996,0.0
0.92,1,3,21,1,1.6094379124341003,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,0.18181818181818177,0.0
0.926,1,4,21,4,2.4849066497880004,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.5,0.0
0.738,0,2,21,1,4.04305126783455,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,2.545454545454546,0.0
0.92,0,3,3,1,3.5553480614894135,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,8.499999999999998,1.0
0.92,0,4,3,1,5.3981627015177525,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,54.99999999999998,0.0
0.92,1,3,21,2,3.258096538021482,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,1.1363636363636365,0.0
0.624,1,3,1,1,3.8501476017100584,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,22.999999999999996,0.0
0.802,0,3,21,4,4.553876891600541,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,4.2727272727272725,0.0
0.848,1,3,21,2,2.1972245773362196,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,0.3636363636363637,1.0
0.698,0,3,4,0,3.2188758248682006,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,4.799999999999999,1.0
0.55,1,3,4,0,4.127134385045092,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,12.200000000000001,1.0
0.949,1,4,9,1,3.9318256327243257,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,5.0,0.0
0.897,1,3,6,1,2.4849066497880004,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,1.5714285714285714,0.0
0.92,1,3,21,1,2.5649493574615367,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0.5454545454545454,0.0
0.698,0,3,4,1,2.833213344056216,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,3.2,1.0
0.624,1,4,8,1,3.1780538303479458,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,2.555555555555556,0.0
0.92,1,3,21,5,3.784189633918261,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1.9545454545454541,0.0
0.91,1,4,21,4,4.189654742026425,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,2.9545454545454533,1.0
0.855,1,4,7,1,3.912023005428146,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,6.124999999999999,0.0
0.92,0,3,7,1,3.4965075614664802,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,4.0,0.0
0.926,1,2,9,1,5.0238805208462765,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,15.1,0.0
0.624,1,3,3,2,5.10594547390058,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,40.999999999999986,1.0
0.899,1,3,10,5,4.2626798770413155,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,6.363636363636363,0.0
0.92,1,3,11,4,4.442651256490317,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,7.000000000000001,0.0
0.624,1,4,6,4,3.5553480614894135,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,4.857142857142856,1.0
0.897,1,3,7,1,2.772588722239781,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,1.8749999999999998,0.0
0.624,0,3,7,0,2.8903717578961645,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,2.1249999999999996,1.0
0.926,1,4,18,5,3.295836866004329,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,1.368421052631579,0.0
0.91,1,3,20,1,4.2626798770413155,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,3.3333333333333335,0.0
0.92,1,4,5,1,4.653960350157523,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,17.33333333333333,0.0
0.92,1,3,6,1,3.091042453358316,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,3.0000000000000004,0.0
0.92,0,3,21,1,4.532599493153256,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,4.181818181818183,0.0
0.92,0,3,3,0,3.4657359027997265,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,7.75,0.0
0.884,1,3,0,1,2.1972245773362196,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,8.000000000000002,1.0
0.926,1,3,15,1,3.9512437185814275,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,3.1875000000000004,0.0
0.624,1,3,3,1,2.772588722239781,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,3.7499999999999996,1.0
0.925,1,3,15,1,5.0689042022202315,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,9.875,0.0
0.924,0,2,5,1,4.290459441148391,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,11.999999999999998,0.0
0.624,0,2,2,0,4.3694478524670215,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,26.0,1.0
0.527,1,4,4,1,4.574710978503383,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,19.2,1.0
0.836,1,3,4,1,4.955827057601261,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,28.200000000000006,1.0
0.939,1,3,12,4,2.6390573296152584,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,0.9999999999999998,0.0
0.92,1,5,21,2,1.9459101490553132,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,0.2727272727272727,0.0
0.624,1,3,7,1,5.081404364984463,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,20.000000000000004,1.0
0.92,1,3,9,2,3.332204510175204,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,2.6999999999999997,0.0
0.92,1,3,21,0,4.762173934797756,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,5.272727272727274,0.0
0.878,1,3,21,2,3.2188758248682006,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,1.0909090909090908,0.0
0.939,0,3,8,2,4.174387269895637,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,7.11111111111111,0.0
0.887,1,2,6,1,4.5217885770490405,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,13.000000000000002,1.0
0.624,1,3,9,4,3.044522437723423,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,2.0,0.0
0.92,1,3,4,1,3.044522437723423,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,4.0,0.0
0.804,1,4,2,1,3.784189633918261,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,14.33333333333333,0.0
0.738,1,4,7,2,5.003946305945459,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,18.5,0.0
0.926,1,2,17,5,3.8918202981106265,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,2.666666666666666,0.0
0.939,1,3,7,5,3.4011973816621555,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,3.6250000000000004,0.0
0.91,0,3,0,2,3.8501476017100584,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,45.99999999999999,0.0
0.624,1,3,4,4,4.718498871295094,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,22.199999999999992,1.0
0.92,1,3,21,1,4.9344739331306915,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,6.272727272727272,0.0
0.92,0,5,21,5,2.9444389791664403,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,0.818181818181818,0.0
0.939,1,3,17,2,2.8903717578961645,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0.9444444444444442,0.0
0.897,1,4,21,5,4.634728988229636,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,4.636363636363637,0.0
0.8959999999999999,0,3,7,0,4.3694478524670215,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,9.75,1.0
0.91,0,2,6,0,3.9512437185814275,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,7.2857142857142865,0.0
0.624,0,2,3,0,3.367295829986474,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,7.000000000000001,1.0
0.92,1,3,7,5,4.584967478670572,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,12.125000000000005,0.0
0.92,1,3,21,5,3.4011973816621555,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1.3181818181818183,0.0
0.893,1,3,9,4,2.772588722239781,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,1.4999999999999998,1.0
0.92,1,3,8,2,5.14166355650266,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,18.8888888888889,0.0
0.939,1,2,3,1,3.1354942159291497,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,5.5,0.0
0.855,0,3,8,0,1.9459101490553132,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0.6666666666666665,0.0
0.92,1,4,21,5,3.5263605246161616,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,1.5000000000000002,0.0
0.897,1,4,10,1,2.9444389791664403,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,1.636363636363636,0.0
0.92,1,3,21,1,4.3694478524670215,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,3.5454545454545454,0.0
0.804,0,2,3,0,3.4965075614664802,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,8.0,0.0
0.92,1,3,10,4,5.111987788356544,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,15.000000000000005,0.0
0.897,0,4,21,5,4.07753744390572,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,2.636363636363637,0.0
0.887,1,2,3,1,2.70805020110221,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,3.5,0.0
0.887,1,4,21,5,4.1588830833596715,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,2.863636363636363,0.0
0.924,1,4,21,3,4.30406509320417,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,3.3181818181818197,0.0
0.855,1,4,9,5,4.48863636973214,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,8.799999999999999,1.0
0.624,1,3,10,3,5.198497031265826,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,16.36363636363637,1.0
0.92,1,3,21,2,3.4011973816621555,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,1.3181818181818183,0.0
0.855,0,3,14,5,2.8903717578961645,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,1.133333333333333,0.0
0.624,1,3,9,5,3.2188758248682006,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2.3999999999999995,1.0
0.926,1,5,21,1,3.871201010907891,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,2.1363636363636367,0.0
0.743,1,4,21,1,5.631211781821365,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,12.636363636363633,0.0
0.92,0,3,21,1,2.302585092994046,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0.40909090909090917,0.0
0.897,1,2,15,4,2.772588722239781,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,0.9374999999999999,0.0
0.73,0,3,6,1,4.477336814478207,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,12.428571428571432,0.0
0.624,0,4,10,2,5.579729825986222,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,23.999999999999996,0.0
0.624,0,3,7,1,2.302585092994046,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,1.1250000000000002,1.0
0.91,1,3,14,1,3.2188758248682006,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1.5999999999999999,0.0
0.775,1,3,21,2,4.6913478822291435,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,4.909090909090907,0.0
0.926,0,2,4,0,4.2626798770413155,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,14.0,0.0
0.878,0,3,3,1,5.517452896464707,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,61.999999999999986,0.0
0.92,0,3,2,1,3.912023005428146,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,16.333333333333332,1.0
0.926,1,3,12,5,4.219507705176107,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,5.153846153846155,0.0
0.92,1,3,21,1,3.4339872044851463,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,1.3636363636363635,0.0
0.897,1,4,6,1,3.4011973816621555,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,4.142857142857143,0.0
0.92,1,3,21,0,4.007333185232471,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,2.454545454545455,0.0
0.884,0,4,8,1,4.02535169073515,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,6.111111111111113,0.0
0.855,0,3,9,2,4.553876891600541,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,9.4,0.0
0.897,1,4,10,3,3.58351893845611,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,3.1818181818181817,0.0
0.624,1,3,0,1,3.367295829986474,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,28.000000000000004,1.0
0.92,0,2,0,1,4.060443010546419,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,56.999999999999986,0.0
0.91,1,3,11,5,3.367295829986474,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2.3333333333333335,0.0
0.794,1,3,11,2,3.7376696182833684,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,3.4166666666666674,1.0
0.91,1,3,6,1,3.091042453358316,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,3.0000000000000004,0.0
0.92,1,3,7,1,1.3862943611198906,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,0.375,1.0
0.89,1,4,8,2,4.406719247264253,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,9.000000000000002,1.0
0.624,0,3,0,1,3.091042453358316,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,21.000000000000004,0.0
0.884,1,4,21,5,2.9444389791664403,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,0.818181818181818,0.0
0.855,0,3,7,1,3.6635616461296463,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,4.749999999999999,0.0
0.92,1,3,21,5,4.718498871295094,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,5.045454545454543,0.0
0.92,1,3,8,2,2.1972245773362196,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,0.8888888888888891,0.0
0.743,1,4,8,1,3.8066624897703196,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,4.888888888888888,1.0
0.698,0,3,7,1,3.1354942159291497,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,2.75,1.0
0.624,1,4,4,1,4.532599493153256,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,18.400000000000006,0.0
0.887,1,3,18,1,3.6375861597263857,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,1.9473684210526312,0.0
0.92,1,3,21,5,4.948759890378168,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,6.363636363636365,0.0
0.926,1,3,10,2,4.605170185988092,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,9.000000000000004,0.0
0.92,0,3,2,0,3.8918202981106265,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,15.999999999999998,1.0
0.925,1,5,10,1,5.093750200806762,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,14.727272727272727,0.0
0.926,0,3,10,0,1.0986122886681098,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,0.18181818181818185,0.0
0.68,0,4,3,0,3.9512437185814275,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,12.750000000000002,1.0
0.624,0,2,3,0,2.0794415416798357,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,1.7499999999999996,1.0
0.926,1,3,3,1,3.044522437723423,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,5.0,0.0
0.92,0,5,15,1,3.4657359027997265,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,1.9375,0.0
0.5579999999999999,0,2,6,5,4.1588830833596715,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,8.999999999999996,1.0
0.92,1,3,21,5,5.3706380281276624,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,9.727272727272723,1.0
0.624,0,4,0,1,3.4657359027997265,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,31.0,0.0
0.624,1,3,10,2,2.70805020110221,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,1.2727272727272727,0.0
0.92,1,4,14,5,2.833213344056216,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,1.0666666666666667,0.0
0.7759999999999999,1,3,11,2,3.9318256327243257,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,4.166666666666667,0.0
0.73,1,3,9,4,4.499809670330265,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,8.9,0.0
0.479,1,5,21,5,3.713572066704308,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,1.8181818181818186,0.0
0.92,1,3,9,1,4.007333185232471,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,5.400000000000001,0.0
0.92,1,5,21,4,5.802118375377063,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,15.0,0.0
0.698,1,3,7,1,2.4849066497880004,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,1.375,0.0
0.887,0,3,5,2,3.828641396489095,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,7.5,1.0
0.92,1,1,21,5,4.48863636973214,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,3.9999999999999996,0.0
0.698,1,3,11,1,4.3694478524670215,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,6.5,0.0
0.92,1,3,7,1,4.31748811353631,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,9.249999999999996,0.0
0.926,0,3,0,5,3.7376696182833684,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,41.00000000000001,0.0
0.843,0,2,1,0,4.31748811353631,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,36.999999999999986,0.0
0.855,0,4,2,1,3.091042453358316,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,7.000000000000001,0.0
